Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Deflection Success,Feed Location,Feed Success,Gains / Turnover Reason,Penalty Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
SGPvsSwans_final_20260711,3022.0508305205517,5.1861930510103775,OPP Feed,77,,,,,,Inside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3039.945553878558,5.100574691993643,OPP Feed,78,,,,,,Outside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3041.5472835855644,5.300286192998101,OPP Feed,79,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3084.9428288825607,5.205527298,OPP Feed,80,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3116.2462931215573,5.314904957994258,OPP Feed,81,,,,,,Circle Edge,NO,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3199.5466100195626,5.201955006990829,OPP Feed,82,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3253.1469014405498,5.305333323010473,OPP Feed,83,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3266.9461822415637,5.303054175992202,OPP Feed,84,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3284.0469336855517,5.299013162006759,OPP Feed,85,,,,,,Outside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3300.6464864865557,5.312158538991298,OPP Feed,86,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3354.9410087045635,5.205905784008337,OPP Feed,87,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3402.2464683415596,5.201069991006989,OPP Feed,88,,,,,,Outside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3718.244505171551,5.198505363000095,OPP Feed,89,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,3748.3452312815507,5.295359225006905,OPP Feed,90,,,,,,Circle Edge,NO,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,3758.1491620395477,5.200351973006946,OPP Feed,91,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,3758.9463498765626,5.187898740999572,OPP Feed,92,,,,,,Inside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,3789.4463829925608,5.201247240996054,OPP Feed,93,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,3805.547031484569,5.298126206991128,OPP Feed,94,,,,,,Outside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4027.6458142545594,5.401546043000053,OPP Feed,95,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4030.7467386425506,5.200077887009229,OPP Feed,96,,,,,,Inside Circle,NO,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4042.7475888895524,5.184846909004591,OPP Feed,97,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4124.045817234558,5.3041897110115315,OPP Feed,98,,,,,,Outside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4175.545839325553,5.1972475859965925,OPP Feed,99,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4192.244101084562,5.204531442996085,OPP Feed,100,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4237.031711111111,5,OPP Feed,101,,,,,,Outside Circle,NO,,,,,,,,,,,
SGPvsSwans_final_20260711,4284.847633156558,5.3016249820075245,OPP Feed,102,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4297.449644502556,5.196348960010255,OPP Feed,103,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4383.447423,5.200093323006513,OPP Feed,104,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4385.046024690553,5.304644444001497,OPP Feed,105,,,,,,Inside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4498.848022480562,5.3040682299988475,OPP Feed,106,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4536.247295010563,5.2021320449885025,OPP Feed,107,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4605.244773707569,5.310640073985269,OPP Feed,108,,,,,,Outside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4632.446488082564,5.303197714006274,OPP Feed,109,,,,,,Outside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,71.25045288554705,11.101276750013028,OPP Shot,1,,,,,,,,,,,Q1,GS,Inner Middle,OPP Miss,,,,
SGPvsSwans_final_20260711,101.35101967155794,11.100519521010682,OPP Shot,2,,,,,,,,,,,Q1,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,122.2517711,11.100564118004797,OPP Shot,3,,,,,,,,,,,Q1,GA,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,190.25102378556386,11.002419405000893,OPP Shot,4,,,,,,,,,,,Q1,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,240.75154959055496,10.900460032003224,OPP Shot,5,,,,,,,,,,,Q1,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,266.45137485956417,11.000098178991436,OPP Shot,6,,,,,,,,,,,Q1,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,311.34931193354777,11.30283286000656,OPP Shot,7,,,,,,,,,,,Q1,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,337.9523573965653,11.198759867994227,OPP Shot,8,,,,,,,,,,,Q1,GA,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,376.75228178256367,11.099749080994911,OPP Shot,9,,,,,,,,,,,Q1,GS,Inner Left,OPP Miss,,,,
SGPvsSwans_final_20260711,436.0520578395564,11.199457522011926,OPP Shot,10,,,,,,,,,,,Q1,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,497.1446473355513,11.106471358008605,OPP Shot,11,,,,,,,,,,,Q1,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,575.4512790735589,11.099595228000567,OPP Shot,12,,,,,,,,,,,Q1,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,588.7515703815604,10.80019862800782,OPP Shot,13,,,,,,,,,,,Q1,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,629.0985727159944,11.200908860995924,OPP Shot,14,,,,,,,,,,,Q1,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,831.8510603915552,11.300875085997745,OPP Shot,15,,,,,,,,,,,Q1,GA,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,890.3492345615605,10.902665012001876,OPP Shot,16,,,,,,,,,,,Q1,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,1213.0301256325577,11.022337471996707,OPP Shot,17,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1287.9550231925548,10.996278095004072,OPP Shot,18,,,,,,,,,,,Q2,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,1310.8518869185625,11.09956956800761,OPP Shot,19,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1388.6480348335633,11.009719494996261,OPP Shot,20,,,,,,,,,,,Q2,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,1413.9519628855558,11.099868761996731,OPP Shot,21,,,,,,,,,,,Q2,GS,Inner Right,OPP Miss,,,,
SGPvsSwans_final_20260711,1480.8518245555597,11.099559120992126,OPP Shot,22,,,,,,,,,,,Q2,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,1502.0507677375583,10.900246057986806,OPP Shot,23,,,,,,,,,,,Q2,GS,Inner Middle,OPP Miss,,,,
SGPvsSwans_final_20260711,1506.3526286915596,11.298264122001683,OPP Shot,24,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1541.0508307905495,11.100776046013607,OPP Shot,25,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1588.3486081695585,11.503703189993757,OPP Shot,26,,,,,,,,,,,Q2,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,1636.551670302552,10.999929157998395,OPP Shot,27,,,,,,,,,,,Q2,GA,Inner Left,OPP Miss,,,,
SGPvsSwans_final_20260711,1672.9507460385648,10.800223455996957,OPP Shot,28,,,,,,,,,,,Q2,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,1724.151915086571,10.999249126974519,OPP Shot,29,,,,,,,,,,,Q2,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,1754.5826188415542,11.969808327009105,OPP Shot,30,,,,,,,,,,,Q2,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,1767.4480368465704,11.104068682980596,OPP Shot,31,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1802.0516706295484,11.101060085017934,OPP Shot,32,,,,,,,,,,,Q2,GA,Outer Right,OPP Miss,,,,
SGPvsSwans_final_20260711,1835.3483910045506,11.003687644013553,OPP Shot,33,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1855.2520001575674,11.097580270989283,OPP Shot,34,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1916.7616223965656,10.903325043000223,OPP Shot,35,,,,,,,,,,,Q2,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,2016.251704429548,11.000569507008322,OPP Shot,36,,,,,,,,,,,Q2,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2071.953353565551,11.09887821001439,OPP Shot,37,,,,,,,,,,,Q2,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2084.0508539115576,11.100071218007088,OPP Shot,38,,,,,,,,,,,Q2,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2109.451746645555,10.899211078003646,OPP Shot,39,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,2566.484008924561,11.267689225007416,OPP Shot,40,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,2665.151720681548,10.998865876020318,OPP Shot,41,,,,,,,,,,,Q3,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2699.5523853595614,10.899580310997408,OPP Shot,42,,,,,,,,,,,Q3,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2725.3519050545524,11.399243423006737,OPP Shot,43,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,2771.0528506595538,10.999435797004026,OPP Shot,44,,,,,,,,,,,Q3,GA,Inner Left,OPP Miss,,,,
SGPvsSwans_final_20260711,2774.9513458975584,11.09983432899162,OPP Shot,45,,,,,,,,,,,Q3,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2805.550772986553,11.099982176001504,OPP Shot,46,,,,,,,,,,,Q3,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,2830.599222222222,10,OPP Shot,47,,,,,,,,,,,Q3,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2878.0519381855656,11.100478936000854,OPP Shot,48,,,,,,,,,,,Q3,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2891.7521653425665,10.899840803992902,OPP Shot,49,,,,,,,,,,,Q3,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,3003.452091545558,11.101542192992383,OPP Shot,50,,,,,,,,,,,Q3,GS,Inner Middle,OPP Miss,,,,
SGPvsSwans_final_20260711,3020.0519169595686,11.600108496986195,OPP Shot,51,,,,,,,,,,,Q3,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,3040.351566749562,11.200334737005505,OPP Shot,52,,,,,,,,,,,Q3,GA,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,3084.4341228055587,10.625729539002805,OPP Shot,53,,,,,,,,,,,Q3,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,3198.3485570295684,10.903548282979045,OPP Shot,54,,,,,,,,,,,Q3,GA,Outer Left,OPP Goal,,,,
SGPvsSwans_final_20260711,3252.253012381552,11.099017070008358,OPP Shot,55,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,3265.652815989566,10.898919031996684,OPP Shot,56,,,,,,,,,,,Q3,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,3282.6495940185596,11.001226933998169,OPP Shot,57,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,3299.3510303945627,11.10049982698365,OPP Shot,58,,,,,,,,,,,Q3,GA,Outer Left,OPP Miss,,,,
SGPvsSwans_final_20260711,3302.6436395855617,10.907743752996794,OPP Shot,59,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,3352.6526305235575,10.99834603700856,OPP Shot,60,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,3400.9491810235695,10.902880533993994,OPP Shot,61,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,3720.851644005555,11.199796309998419,OPP Shot,62,,,,,,,,,,,Q4,GA,Outer Right,OPP Miss,,,,
SGPvsSwans_final_20260711,3756.9510270435608,11.300849663994086,OPP Shot,63,,,,,,,,,,,Q4,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,3788.2512244795525,11.30014588000995,OPP Shot,64,,,,,,,,,,,Q4,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,3805.0515670695586,11.097209025003849,OPP Shot,65,,,,,,,,,,,Q4,GS,Outer Right,OPP Miss,,,,
SGPvsSwans_final_20260711,4041.651843580556,10.899587053003415,OPP Shot,66,,,,,,,,,,,Q4,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,4123.051728128551,11.298754427002677,OPP Shot,67,,,,,,,,,,,Q4,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,4202.947566666667,13.060099999999693,OPP Shot,68,,,,,,,,,,,Q4,GA,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,4284.447940793557,11.003247797991207,OPP Shot,69,,,,,,,,,,,Q4,GA,Inner Right,OPP Miss,,,,
SGPvsSwans_final_20260711,4297.743518518554,11.007124714999918,OPP Shot,70,,,,,,,,,,,Q4,GA,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,4384.752282652565,11.497831427994242,OPP Shot,71,,,,,,,,,,,Q4,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,4537.051043,10.700412979009343,OPP Shot,72,,,,,,,,,,,Q4,GS,Outer Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,4590.852027,10.900715899993884,OPP Shot,73,,,,,,,,,,,Q4,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,4604.248653774565,11.00270024800102,OPP Shot,74,,,,,,,,,,,Q4,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,144.84823306555526,10,OPP PEN,1,,,,,,Circle Edge,YES,,Obstruction,,"Q1, Q1",,,,,,,
SGPvsSwans_final_20260711,156.7462510375497,10,OPP PEN,2,,,,,,,,,Contact,,Q1,,,,,,,
SGPvsSwans_final_20260711,169.34604140555655,10,OPP PEN,3,,,,,,,,,Obstruction,,"Q1, Q1",GA,Inner Right,SGP Goal,,,,
SGPvsSwans_final_20260711,209.24791187956072,10,OPP PEN,4,,,,,,,,,Contact,,Q1,,,,,,,
SGPvsSwans_final_20260711,655.8470719795644,10,OPP PEN,5,,,,,,,,,Contact,,Q1,,,,,,,
SGPvsSwans_final_20260711,667.1518984745576,10,OPP PEN,6,,,,,,,,,Obstruction,,Q1,,,,,,,
SGPvsSwans_final_20260711,674.4100555555556,10,OPP PEN,7,,,,,,,,,Obstruction,,Q1,,,,,,,
SGPvsSwans_final_20260711,858.5463222835679,10,OPP PEN,8,,,,,,,,,Contact,,Q1,,,,,,,
SGPvsSwans_final_20260711,863.8457501935646,10,OPP PEN,9,,,,,,Circle Edge,YES,,Contact,,"Q1, Q1",,,,,,,
SGPvsSwans_final_20260711,1238.7459142085654,10,OPP PEN,10,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_final_20260711,1524.9402508705527,10,OPP PEN,11,,,,,,,,,Obstruction,,"Q2, Q2",GA,Outer Right,SGP Goal,,,,
SGPvsSwans_final_20260711,1562.747742077558,10,OPP PEN,12,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_final_20260711,1640.8716444444444,10,OPP PEN,13,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_final_20260711,1694.7475229625566,10,OPP PEN,14,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_final_20260711,1709.145580584567,10,OPP PEN,15,,,,,,,,,Obstruction,,Q2,,,,,,,
SGPvsSwans_final_20260711,1879.0468304965568,10,OPP PEN,16,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_final_20260711,1884.0458073855496,10,OPP PEN,17,,,,,,,,,Obstruction,,Q2,,,,,,,
SGPvsSwans_final_20260711,1897.5469573005585,10,OPP PEN,18,,,,,,,,,Contact,,"Q2, Q2",,Inner Middle,,,,,
SGPvsSwans_final_20260711,1924.4471426705618,10,OPP PEN,19,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_final_20260711,1936.7470579635565,10,OPP PEN,20,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_final_20260711,1976.1459572955632,10,OPP PEN,21,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_final_20260711,2028.3473212245588,10,OPP PEN,22,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_final_20260711,2611.4466952705584,10,OPP PEN,23,,,,,,,,,Obstruction,,Q3,,,,,,,
SGPvsSwans_final_20260711,2614.9444927555646,10,OPP PEN,24,,,,,,,,,Contact,,Q3,,,,,,,
SGPvsSwans_final_20260711,2902.8513349665604,10,OPP PEN,26,,,,,,,,,Obstruction,,Q3,,,,,,,
SGPvsSwans_final_20260711,3056.6465145655584,10,OPP PEN,27,,,,,,,,,Contact,,Q3,,,,,,,
SGPvsSwans_final_20260711,3072.146381,10,OPP PEN,28,,,,,,,,,Obstruction,,"Q3, Q3",GS,Inner Middle,SGP Goal,,,,
SGPvsSwans_final_20260711,3132.1454957885594,10,OPP PEN,29,,,,,,,,,Contact,,Q3,,,,,,,
SGPvsSwans_final_20260711,3216.5453437655574,10,OPP PEN,30,,,,,,,,,Contact,,Q3,,,,,,,
SGPvsSwans_final_20260711,3316.2462429835564,10,OPP PEN,31,,,,,,,,,Contact,,Q3,,,,,,,
SGPvsSwans_final_20260711,3451.950804423562,10,OPP PEN,32,,,,,,,,,Obstruction,,Q3,,,,,,,
SGPvsSwans_final_20260711,3824.948131195563,10,OPP PEN,33,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,3867.9477932805567,10,OPP PEN,34,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,3896.645785576551,10,OPP PEN,35,,,,,,,,,Obstruction,,"Q4, Q4",GS,Inner Middle,SGP Goal,,,,
SGPvsSwans_final_20260711,3920.4467802985646,10,OPP PEN,36,,,,,,Circle Edge,YES,,Obstruction,,"Q4, Q4",,,,,,,
SGPvsSwans_final_20260711,3955.8467990085537,10,OPP PEN,37,,,,,,,,,Obstruction,,Q4,,,,,,,
SGPvsSwans_final_20260711,3990.7449337665494,10,OPP PEN,38,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,4058.5864991520257,11.459693705543032,OPP PEN,39,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,4065.643982259562,10,OPP PEN,40,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,4075.044533593571,10,OPP PEN,41,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,4087.3481308165556,10,OPP PEN,42,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,4157.344944676562,10,OPP PEN,43,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,4268.245296,10,OPP PEN,44,,,,,,,,,Contact,,"Q4, Q4",GS,Inner Middle,SGP Goal,,,,
SGPvsSwans_final_20260711,4310.246858,10,OPP PEN,45,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,4323.246410348554,10,OPP PEN,46,,,,,,Circle Edge,,,Contact,,"Q4, Q4",,,,,,,
SGPvsSwans_final_20260711,4330.843912138558,10,OPP PEN,47,,,,,,,,,Obstruction,,"Q4, Q4",GS,Inner Left,SGP Goal,,,,
SGPvsSwans_final_20260711,4346.248942648545,10,OPP PEN,48,,,,,,,,,Obstruction,,Q4,,,,,,,
SGPvsSwans_final_20260711,4353.450845627565,10,OPP PEN,49,,,,,,,,,Obstruction,,Q4,,,,,,,
SGPvsSwans_final_20260711,4362.946331796545,10,OPP PEN,50,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,4402.946430254563,10,OPP PEN,51,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,4419.049098993566,10,OPP PEN,52,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,4466.5469577515605,10,OPP PEN,53,,,,,,,,,Obstruction,,Q4,,,,,,,
SGPvsSwans_final_20260711,4477.544496351557,10,OPP PEN,54,,,,,,,,,Obstruction,,Q4,,,,,,,
SGPvsSwans_final_20260711,4511.548221924567,10,OPP PEN,55,,,,,,Circle Edge,,,Obstruction,,"Q4, Q4",,,,,,,
SGPvsSwans_final_20260711,4552.348123974567,10,OPP PEN,56,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,4561.445662779562,10,OPP PEN,57,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,4611.947673,10,OPP PEN,58,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_final_20260711,152.8644111111111,8,OPP Deflection,1,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,286.5348666666667,8,OPP Deflection,2,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,508.24563333333333,8,OPP Deflection,3,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,520.4936555555555,8,OPP Deflection,4,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,600.4674103,8,OPP Deflection,5,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,697.1981555555556,8,OPP Deflection,6,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,705.2653111111111,8,OPP Deflection,7,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,756.5954666666667,8,OPP Deflection,8,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,848.9999222222223,8,OPP Deflection,9,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,907.3908555555555,8,OPP Deflection,10,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,1235.7410777777777,8,OPP Deflection,11,,,,,No,,,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1269.8451555555555,8,OPP Deflection,12,,,,,Yes,,,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1343.7327555555555,8,OPP Deflection,13,,,,,No,,,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1604.8441222222223,8,OPP Deflection,14,,,,,Yes,,,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1786.8432222222223,8,OPP Deflection,15,,,,,Yes,,,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1967.3400444444444,8,OPP Deflection,16,,,,,No,,,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,2099.5443111111113,8,OPP Deflection,17,,,,,Yes,,,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,2128.5575,8,OPP Deflection,18,,,,,No,,,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,2745.922611111111,8,OPP Deflection,19,,,,,No,,,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2991.054922222222,8,OPP Deflection,20,,,,,Yes,,,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3066.7028111111113,8,OPP Deflection,21,,,,,No,,,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3165.4707333333336,8,OPP Deflection,22,,,,,No,,,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3904.1969555555556,8,OPP Deflection,23,,,,,Yes,,,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4098.192088888889,8,OPP Deflection,24,,,,,Yes,,,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4148.549655555556,8,OPP Deflection,25,,,,,No,,,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,76.53989571455656,13.706747089011742,SGP Gains,1,,,,,,,,Missed Rebound,,Reena Divya,Q1,,,,Defensive D,,,
SGPvsSwans_final_20260711,381.6479411605606,20.103367225001023,SGP Gains,2,,,,,,Outside Circle,YES,Missed Rebound,,Reena Divya,"Q1, Q1, Q1",GS,Inner Right,SGP Goal,Defensive D,,,
SGPvsSwans_final_20260711,471.8470949565608,16.804307816998573,SGP Gains,3,,,,,,"Circle Edge, Inside Circle","YES, YES",Interception,,Jamie Lim,"Q1, Q1, Q1, Q1",GA,Inner Left,SGP Goal,Center Mid Attack,,,
SGPvsSwans_final_20260711,534.7466760115695,18.302913936001346,SGP Gains,4,,,,,,Circle Edge,NO,Dropped Ball,,,"Q1, Q1",,,,Attacking Right,,,
SGPvsSwans_final_20260711,647.146717,41.805158164995646,SGP Gains,5,,,,,,"Outside Circle, Circle Edge, Inside Circle","YES, YES, YES",Dropped Ball,,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1",GS,Inner Right,SGP Goal,Defensive D,,,
SGPvsSwans_final_20260711,739.2507095,60.20113387800518,SGP Gains,6,,,,,,"Circle Edge, Circle Edge","YES, YES",Dropped Ball,,,"Q1, Q1, Q1, Q1, Q1","GS, GA","Inner Left, Inner Left","SGP Miss, SGP Goal",Defensive D,,,
SGPvsSwans_final_20260711,921.7459236625516,36.40582637900468,SGP Gains,7,,,,,,"Circle Edge, Circle Edge","YES, YES",Pass Out of Bounds,,,"Q1, Q1, Q1",,,,Defensive D,,,
SGPvsSwans_final_20260711,1195.643054301554,16.00226842400275,SGP Gains,8,,,,,,,,Held,,,Q2,,,,Defensive Left Pocket,,,
SGPvsSwans_final_20260711,1253.9428399915585,24.405263989000332,SGP Gains,9,,,,,,,,Pass Out of Bounds,,,Q2,,,,Defensive Left Pocket,,,
SGPvsSwans_final_20260711,1421.046895744563,31.00449663299264,SGP Gains,10,,,,,,Outside Circle,YES,Shot Out of Bounds,,,"Q2, Q2, Q2",GS,Inner Middle,SGP Goal,Defensive D,,,
